,comment,target
140,"The material presented was of course useful, but I never really felt like I understood how it all tied together, or what the big picture was. I think that some case studies that show how all of the concepts relate to one another, or how they are used in the bigger picture would be helpful. Also, as a suggestion, I feel that if something is important enough to be included in the quiz, it merits more than the briefest of mentions in the lecture.","{'materi': ['material'], 'cours': ['course'], 'pictur': ['picture'], 'case studi': ['case studies'], 'concept': ['concepts'], 'someth': ['something'], 'quiz': ['quiz'], 'merit': ['merits'], 'lectur': ['lecture']}"
141,Nice.,{}
142,I loved studying Regression Models taught by Prof. Brian Caffo. I think these are very important techniques that I will be able to use for my research and analysis.I found the teaching to be very in depth in explaining various aspects of regression model development.,"{'regress model': ['Regression Models'], 'prof. brian caffo': ['Prof. Brian Caffo'], 'techniqu': ['techniques'], 'research': ['research'], 'analysis.i': ['analysis.I'], 'teach': ['teaching'], 'depth': ['depth'], 'aspect': ['aspects'], 'regress model develop': ['regression model development']}"
143,"Not the easiest course, but very rewarding if you hang in there. The material is very well explained with ample examples.","{'cours': ['course'], 'materi': ['material'], 'exampl': ['examples']}"
144,A very well organized course with nice simple explanations and introductions into the world of regression models,"{'cours': ['course'], 'explan': ['explanations'], 'introduct': ['introductions'], 'world': ['world'], 'regress model': ['regression models']}"
145,Very difficult. Needs homework problems guided by videos like Statistical Inference coarse to make easier.,"{'need homework problem': ['Needs homework problems'], 'video': ['videos'], 'infer': ['Inference']}"
146,I think this course needs more emphasis on practical applications and less mathematical background.,"{'cours': ['course'], 'emphasi': ['emphasis'], 'applic': ['applications'], 'background': ['background']}"
147,"Overall okay course but the lectures are too focused on theory with some applications to the real world. I think this course needs to be reconfigured and taught from an applied focus instead of 30% applied 70% theory. Also the new format is horrible and TAs are nonexistent as are discussions in general on the forums now. The TAs were a critical learning component before especially considering that unlike on EdX where course staff actually participates in the forums, on Coursera I do not think I have ever observed course staff actively participating in the forums. ","{'cours': ['course'], 'theori': ['theory'], 'applic': ['applications'], 'world': ['world'], '%': ['%'], '70 %': ['70 %'], 'format': ['format'], 'tas': ['TAs'], 'discuss': ['discussions'], 'forum': ['forums'], 'learn compon': ['learning component'], 'edx': ['EdX'], 'cours staff': ['course staff'], 'coursera': ['Coursera']}"
148,Good course. Prof. Caffo is a great teacher! Hope to see an advanced version of RegMods soon! ,"{'cours': ['course'], 'prof. caffo': ['Prof. Caffo'], 'teacher': ['teacher'], 'version': ['version'], 'regmod': ['RegMods']}"
149,"The course content was very brief and well structured, Regression being a rather vast topic demands a lot more time. 4 weeks seemed a bit less! Overall satisfied by what the course offered.","{'cours content': ['course content'], 'regress': ['Regression'], 'topic': ['topic'], 'lot': ['lot'], 'time': ['time'], 'week': ['weeks'], 'bit': ['bit'], 'cours': ['course']}"
150,"Good introduction to the usefulness and traps of linear models. By the way, having the teacher filmed for the lectures does provide a more engaging experience.","{'introduct': ['introduction'], 'use': ['usefulness'], 'trap': ['traps'], 'model': ['models'], 'way': ['way'], 'teacher': ['teacher'], 'experi': ['experience']}"
151,Very comprehensive course for developing the basics of regression models,"{'cours': ['course'], 'basic': ['basics'], 'regress model': ['regression models']}"
152,"This class, along with Statistical Inference and Machine Language , are the meat and potato's for data science. I had taken most, if not all of these classes as an undergrad many years ago The tools for stats have changed significantly and these classes being taught with the open source R language, really put you at the forefront of this new field. ","{'class': ['class', 'classes'], 'infer': ['Inference'], 'machin languag': ['Machine Language'], 'data scienc': ['data science'], 'undergrad': ['undergrad'], 'year': ['years'], 'tool': ['tools'], 'stat': ['stats'], 'sourc r languag': ['source R language'], 'field': ['field']}"
153,Excellent course with great didactic. Congratulations!,"{'cours': ['course'], 'congratul': ['Congratulations']}"
154,Great introduction and plenty of resources for more in depth study. ,"{'introduct': ['introduction'], 'plenti': ['plenty'], 'resourc': ['resources'], 'depth studi': ['depth study']}"
155,"Poorly designed, executed and instructed. Too much is left off the materials. ",{'materi': ['materials']}
156,"The flows of courses instructed by Caffo Statistical Inference and Regression Models are too long to concentrate it and the quiz is ???not quite related in lecture.However, Contents of the book is really good, as well as homework in the book. ","{'flow': ['flows'], 'cours': ['courses'], 'caffo statist infer': ['Caffo Statistical Inference'], 'regress model': ['Regression Models'], 'quiz': ['quiz']}"
157,way to much emphasis on non-data science. This one course covers more information that the rest of the courses combined.. ,"{'way': ['way'], 'emphasi': ['emphasis'], 'scienc': ['science'], 'cours': ['course', 'courses'], 'inform': ['information'], 'rest': ['rest']}"
158,It is a great introductory course into Regression analysis. I highly recommend it!,"{'cours': ['course'], 'regress analysi': ['Regression analysis']}"
159,This was a tough class covering a lot of material. The last week on logistic regression completely lost me. If you're new to stats like me you might want to take it more than once.,"{'class': ['class'], 'lot': ['lot'], 'materi': ['material'], 'week': ['week'], 'regress': ['regression'], 'stat': ['stats']}"
160,"First 3 weeks give very reasonable overview of the subject - topics of linear polynomial multivariate regression are covered quite well. Week 4 is a bit sloppy and ad-hoc, comparing to first 3 weeks - GLMs are given poorly.","{'week': ['weeks', 'Week'], 'overview': ['overview'], 'subject': ['subject'], 'topic': ['topics'], 'regress': ['regression'], 'bit': ['bit']}"
161,I just realized that you have to upgrade pay $49 in order to submit the quiz and receive the feedback. That's depressing since my purpose is to watch the video and check out what I learned so far without getting any certificate. The policy here bring huge inconvenience for people like me. ,"{'order': ['order'], 'quiz': ['quiz'], 'feedback': ['feedback'], 'purpos': ['purpose'], 'video': ['video'], 'certif': ['certificate'], 'polici': ['policy'], 'inconveni': ['inconvenience'], 'peopl': ['people']}"
162,I expected more in Binomial Regression and Poisson regression,"{'binomi regress': ['Binomial Regression'], 'poisson regress': ['Poisson regression']}"
163,Great Course,{'great cours': ['Great Course']}
164,A decent overview of regression,"{'overview': ['overview'], 'regress': ['regression']}"
165,Appears more like a revision for those who already know the content than geared towards those new to the subject.,"{'content': ['content'], 'subject': ['subject']}"
166,There's just something about the course content that is difficult to attain. It's presented at way too high of a level without enough tangible examples of getting down into the weeds of how to actually perform and interpret the models and functions.,"{'someth': ['something'], 'cours content': ['course content'], 'way': ['way'], 'level': ['level'], 'exampl': ['examples'], 'weed': ['weeds'], 'model': ['models'], 'function': ['functions']}"
167,"good quick overview, could have more actual R examples in lectures","{'overview': ['overview'], 'r exampl': ['R examples']}"
168,"Loved the course and the content. Only critique is that I would have liked to have a lecture about transformations, and interpretation of transformed data coefficients.","{'cours': ['course'], 'content': ['content'], 'lectur': ['lecture'], 'interpret': ['interpretation']}"
