,comment,target
925,"It's always tricky to create a course on a framework, since it's always updating itself, but this is a solid base if you think you can't manage to learn everything on your own and need a place to start. After this you'll be familiar with the concept of UI frameworks and therefore will be easier to learn them in the future.","{'cours': ['course'], 'framework': ['framework'], 'base': ['base'], 'everyth': ['everything'], 'concept': ['concept'], 'ui framework': ['UI frameworks'], 'futur': ['future']}"
926,Great course for learning and understanding Bootstrap.,"{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
927,Great Course,{'great cours': ['Great Course']}
928,"Professor Muppala thank you, you really taught me a lot","{'professor muppala': ['Professor Muppala'], 'lot': ['lot']}"
929,Good,{}
930,Great introduction to Bootstrap and LESS. Assignments are practical and build on each other.,"{'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'less': ['LESS'], 'assign': ['Assignments']}"
931,Nice approach!,{'approach': ['approach']}
932,I don't like the teacher,{'teacher': ['teacher']}
933,This course is good and simple with explanation and i prefer anyone to take it because it is useful,"{'cours': ['course'], 'explan': ['explanation'], 'anyon': ['anyone']}"
934,I was a really good course. However some of the assignment tasks could have been a bit more complex For example week 4 ,"{'cours': ['course'], 'assign task': ['assignment tasks'], 'bit': ['bit'], 'exampl': ['example'], 'week': ['week']}"
935,Excellent course with good challenging assignments. It improves our understanding in designing complex webpages in a smooth and easier way. Recommended for everyone who are wishing to grow as a web developer.,"{'cours': ['course'], 'assign': ['assignments'], 'understand': ['understanding'], 'webpag': ['webpages'], 'way': ['way'], 'everyon': ['everyone'], 'web develop': ['web developer']}"
936,In this course we can learn about the fundamentals of front-end web development and some useful tools. ,"{'cours': ['course'], 'fundament': ['fundamentals'], 'web develop': ['web development'], 'tool': ['tools']}"
937,This course is a must for students professional who are passionate about Web development. Provides a good understanding of skills that are required for one to succeed. ,"{'cours': ['course'], 'student': ['students'], 'web develop': ['Web development'], 'understand': ['understanding'], 'skill': ['skills']}"
938,awesome course with very good practice but explanation need to be more enthusiastic,"{'cours': ['course'], 'practic': ['practice'], 'explan': ['explanation']}"
939,"Great course on bootstrap, after it you will have no problem creating a beautiful static webpage","{'cours': ['course'], 'bootstrap': ['bootstrap'], 'problem': ['problem'], 'webpag': ['webpage']}"
940,"Great course! For a beginner, it integrates basic concepts and wonderful practices, so that I got the knowledge and practical skills to build a beautiful and attractive web-pages. Also, it provides a broaden view of the techs in the web-development area. Thank you all the staff!","{'cours': ['course'], 'beginn': ['beginner'], 'concept': ['concepts'], 'practic': ['practices'], 'knowledg': ['knowledge'], 'skill': ['skills'], 'web-pag': ['web-pages'], 'view': ['view'], 'web-develop area': ['web-development area'], 'staff': ['staff']}"
941,Good,{}
942,All around great platform to learn on,{'platform': ['platform']}
943,Wonderful!,{}
944,Professionally handled course that is easy to understand and teaches you a lot!,"{'cours': ['course'], 'lot': ['lot']}"
945,Awesome course !!A must for those interested in easy UI development of website using bootstrap.,{'cours': ['course']}
946,Excellent course! It was a very good experience. In recommend everyone this course in order to improve your skills.,"{'cours': ['course'], 'experi': ['experience'], 'everyon': ['everyone'], 'order': ['order'], 'skill': ['skills']}"
947,Very good introduction for bootstrap,"{'introduct': ['introduction'], 'bootstrap': ['bootstrap']}"
948,"I think this course was way too ambitious. It's neat to imagine learning all of this stuff in four weeks, but one should be realistic. Sure, we had lectures explaining things, but in the end we mostly had to copy-and-paste code and confirm that it worked. There should have been many, many more quizzes and short coding exercises to assess our understanding.Perhaps billing this with more content hours would be appropriate. To really understand and absorb this stuff, I'll need to spend a lot of time with the additional resources. The lectures and scaffolded exercises certainly exposed us to a lot, but it would be hard to say I really learned very much.","{'cours': ['course'], 'stuff': ['stuff'], 'week': ['weeks'], 'thing': ['things'], 'end': ['end'], 'code': ['code'], 'quizz': ['quizzes'], 'exercis': ['exercises'], 'content hour': ['content hours'], 'lot': ['lot'], 'time': ['time'], 'resourc': ['resources']}"
949,Very basic course. It's not worth it 70$,{'cours': ['course']}
950,Great course!,{'cours': ['course']}
951,I can't stress enough how much my view towards front end development changed after taking this course. And have never stopped using the tools that I learnt here.,"{'view': ['view'], 'front end develop': ['front end development'], 'cours': ['course'], 'tool': ['tools']}"
952,I reminds me what I did to my previous company. It is like a brush up and the instructor is good in delivering the content.,"{'compani': ['company'], 'instructor': ['instructor'], 'content': ['content']}"
953,Excellent course.,{'cours': ['course']}
954,I found excellent with Practical examples and assimilation As gradual Learning ,"{'practic exampl': ['Practical examples'], 'assimil': ['assimilation'], 'learn': ['Learning']}"
955,good,{}
956,good,{}
957,Great course,{'cours': ['course']}
958,Good explanation. And good exercise. The exercise help me a lot to make a knowledge more clear.,"{'explan': ['explanation'], 'exercis': ['exercise'], 'lot': ['lot'], 'knowledg': ['knowledge']}"
959,good course.,{'cours': ['course']}
960,Good course and assignments!,"{'cours': ['course'], 'assign': ['assignments']}"
961,The course content was very informative and straight to the point. ,"{'cours content': ['course content'], 'point': ['point']}"
962,Great course,{'cours': ['course']}
963,"wonderful course well structured learning material Any one interested in web Development must do this course.Thank you ,Sir for teaching and providing us such a informative course ","{'cours': ['course'], 'learn materi': ['learning material'], 'web develop': ['web Development'], 'course.thank': ['course.Thank'], 'sir': ['Sir'], 'teach': ['teaching']}"
964,Very Good Course,{'cours': ['Course']}
965,Good -.,{}
966,thanks i like the assignment really ,"{'thank': ['thanks'], 'assign': ['assignment']}"
967,Great course and also great teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
968,Good lecture for knowing Bootstrap! ,"{'lectur': ['lecture'], 'bootstrap': ['Bootstrap']}"
969,Comprehensive guide to bootstrap,{'comprehens guid': ['Comprehensive guide']}
970,"Course content is good, however instructions for the assignments are not complete. Often, instructions for the assignments that are required in the grading criteria are buried in the discussion forums, sometimes in multiple threads. And the method of grading is also only explained in the discussion forum. This can lead to the peer review grades being difficult to assign. The assignment pages should be updated to properly include ALL requirements and an explanation of how to grade the assignment.","{'cours content': ['Course content'], 'instruct': ['instructions'], 'assign': ['assignments', 'assignment'], 'grade criteria': ['grading criteria'], 'discuss forum': ['discussion forums', 'discussion forum'], 'thread': ['threads'], 'method': ['method'], 'grade': ['grade', 'grading'], 'peer review grade': ['peer review grades'], 'assign page': ['assignment pages'], 'all requir': ['ALL requirements'], 'explan': ['explanation']}"
971,very good,{}
972,Very nice course,{'cours': ['course']}
973,good,{}
974,Good ,{}
975,Thanks You,{'thank': ['Thanks']}
976,good,{}
977,This is interesting,{}
978,Great and giving - i can now apply my newly achieved knowledge into my daily work. ,"{'great': ['Great'], 'knowledg': ['knowledge'], 'work': ['work']}"
979,"It is amazing how we learn on Coursera courses. We have build a solid atarting point on Bootstrap framework, understanding the main classes. We are already able to build something real web design.","{'coursera cours': ['Coursera courses'], 'atart point': ['atarting point'], 'bootstrap framework': ['Bootstrap framework'], 'class': ['classes'], 'someth web design': ['something web design']}"
980,A very interesting course and a good overview of Bootstrap. The teacher's style helps a lot to grab new concepts.,"{'cours': ['course'], 'overview': ['overview'], 'bootstrap': ['Bootstrap'], 'teacher': ['teacher'], 'style': ['style'], 'lot': ['lot'], 'concept': ['concepts']}"
981,Challenging and fun,{'fun': ['fun']}
982,Good professional advices. Much more than a simple tutorial.,"{'advic': ['advices'], 'tutori': ['tutorial']}"
983,this course one of the most fantastic courses i take,"{'cours': ['course', 'courses']}"
984,very clear and organized course,{'cours': ['course']}
985,great to understand basics of Bootstrap,"{'basic': ['basics'], 'bootstrap': ['Bootstrap']}"
986,Very nice tutorial for starters. Includes all the necessary documentation needed and the exercises are very well planned such that they cover all the concepts. Highly engaging tutor. Strongly recommend!,"{'tutori': ['tutorial'], 'starter': ['starters'], 'document': ['documentation'], 'exercis': ['exercises'], 'concept': ['concepts'], 'tutor': ['tutor']}"
987,I loved this course. While this course will not make you an expert with Bootstrap it will however take you up to a level where you're able to learn on your own and actually understand why is something happening when it's happening.,"{'cours': ['course'], 'expert': ['expert'], 'bootstrap': ['Bootstrap'], 'level': ['level'], 'someth': ['something']}"
988,"Good course, i liked the exercises. It is well explained, but you also need to learn read from other sites what is linked as resource , to be able to do the weekly tasks. I liked this approach, the teacher is explaining the lectures well.","{'cours': ['course'], 'exercis': ['exercises'], 'site': ['sites'], 'resourc': ['resource'], 'task': ['tasks'], 'approach': ['approach'], 'teacher': ['teacher']}"
989,Very nice method to teach the basics of bootstrap frameworks. I recommend this course!,"{'method': ['method'], 'basic': ['basics'], 'bootstrap framework': ['bootstrap frameworks'], 'cours': ['course']}"
990, Really good course on Bootstrap and Responsive design.,"{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'respons design': ['Responsive design']}"
991,Brilliant bootstrap. Strap on your boots and be prepared for a journey into the inner workings of Bootstrap shamelessly 'borrowed' this pun from the course ,"{'bootstrap': ['bootstrap', 'Bootstrap'], 'journey': ['journey'], 'work': ['workings'], 'pun': ['pun'], 'cours': ['course']}"
992,Maybe the best first contact with bootstrap for any web developer ,"{'contact': ['contact'], 'bootstrap': ['bootstrap'], 'web develop': ['web developer']}"
993,excellent!,{}
994,Learned a lot!,{'lot': ['lot']}
995,Very well explained! Details hand on exercises that help a lot understanding the subjects ,"{'detail hand': ['Details hand'], 'exercis': ['exercises'], 'lot': ['lot'], 'subject': ['subjects']}"
996,Great!,{}
997,Excellent course.,{'cours': ['course']}
998,Awesome!,{}
999,Good teaching method,{'teach method': ['teaching method']}
1000,The course offers good material and covers the minimum requirements of bootstrap. The additional resources provided by the instructor are great for futher reading. The problem is the instructor delivers the material in an organized way but he is very slow. ,"{'cours': ['course'], 'materi': ['material'], 'requir': ['requirements'], 'bootstrap': ['bootstrap'], 'resourc': ['resources'], 'instructor': ['instructor'], 'read': ['reading'], 'problem': ['problem'], 'way': ['way']}"
1001,Best Courser for beginner,"{'courser': ['Courser'], 'beginn': ['beginner']}"
1002,"I really liked that, I never coded anything with Bootstrap and it was awesome. Now I'm prepared and ready to go ahead with Angular Course.","{'anyth': ['anything'], 'bootstrap': ['Bootstrap'], 'cours': ['Course']}"
1003,Very useful course. Professor explained material in a nice and interesting way.,"{'cours': ['course'], 'professor': ['Professor'], 'materi': ['material'], 'way': ['way']}"
1004,Nice course!,{'cours': ['course']}
1005,Good,{}
1006,I can beat my chest and say I know bootstrap it was an awesome experience... I was taught well which is a whole lot better than self learning teaching which leaves a you with a whole lot of unknown information about the subject.,"{'bootstrap': ['bootstrap'], 'experi': ['experience'], 'lot': ['lot'], 'self learn teach': ['self learning teaching'], 'inform': ['information'], 'subject': ['subject']}"
1007,"My frst Certificated Courera Course.I took about 12 hours to finish it.I think this Course is a 5-star-course, and maybe the best Bootstrap MOOC course on Internet;The curriculum is set reasonably,I believe with this course finished ,you will have a solid grasp of bootstrap,and know how to build enterprise Web UI.what's more,the Professor is very kind and with a sense of humor.","{'certif courera course.i': ['Certificated Courera Course.I'], 'hour': ['hours'], 'cours': ['course', 'Course'], 'bootstrap mooc cours': ['Bootstrap MOOC course'], 'internet': ['Internet'], 'grasp': ['grasp'], 'bootstrap': ['bootstrap'], 'professor': ['Professor'], 'sens': ['sense'], 'humor': ['humor']}"
1008,Great Bootstrap usage and explanation of classes in the framework. ,"{'great bootstrap usag': ['Great Bootstrap usage'], 'explan': ['explanation'], 'class': ['classes'], 'framework': ['framework']}"
1009,i'm really glad i took this course most especially when it comes to bower et al. Really really glad for the opportunity. thank you,"{'cours': ['course'], 'opportun': ['opportunity']}"
1010,"good course with clear explanation, thank you ","{'cours': ['course'], 'explan': ['explanation']}"
1011,It's a good course where I come across bower and CSS how to use the function for the UI frameworks.,"{'cours': ['course'], 'bower': ['bower'], 'css': ['CSS'], 'function': ['function'], 'ui framework': ['UI frameworks']}"
1012,"I have learned many thing by attending the class, which is good for helping me find a job.","{'thing': ['thing'], 'class': ['class'], 'job': ['job']}"
1013,Extremely practical! Thank you ,{}
1014,really good,{}
1015,"For all the many courses I took on Coursera, this course is one of the best.","{'cours': ['course', 'courses'], 'coursera': ['Coursera']}"
1016,"I would like to express my gratitude to prof. Muppala for this incredible course.There are indeed many great resources for learning any of the technologies and tools used in this course and specialization. But what is unique about this specialization, is that it gives us not only solid foundations needed to use these tools, but, just as importantly, a clear context as to where a certain tool or its segment is used. Sure enough, having in mind the broader context, it is much easier to understand all of the segments individually.I would also like to thank Kre??imir and all the other mentors that helped make this course a pleasant experience.I can't wait for the next course on Angular JS to start!","{'gratitud': ['gratitude'], 'muppala': ['Muppala'], 'course.ther': ['course.There'], 'resourc': ['resources'], 'technolog': ['technologies'], 'tool': ['tool', 'tools'], 'cours': ['course'], 'special': ['specialization'], 'foundat': ['foundations'], 'context': ['context'], 'segment': ['segment'], 'mind': ['mind'], 'kre': ['Kre']}"
1017,This course can be a bit dry at times. But still very informative,"{'cours': ['course'], 'bit': ['bit'], 'time': ['times']}"
1018,awesome course... ,{'cours': ['course']}
1019,Good course with great teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
1020,Great intro to bootstrap. I feel like more bootstrap features and web tools could have been covered. ,"{'intro': ['intro'], 'bootstrap': ['bootstrap'], 'bootstrap featur': ['bootstrap features'], 'web tool': ['web tools']}"
1021,Really nice,{}
1022,I enjoyed the course. Not a difficult course but the course experience was great. Instructor was also really good at explaining concepts.,"{'cours': ['course'], 'cours experi': ['course experience'], 'instructor': ['Instructor'], 'concept': ['concepts']}"
1023,helps to know every section of bootstrap,"{'section': ['section'], 'bootstrap': ['bootstrap']}"
1024,Perfect Bootstrap learning course.,"{'perfect bootstrap': ['Perfect Bootstrap'], 'cours': ['course']}"
1025,NICE EXPERIANCE,{'experi': ['EXPERIANCE']}
1026,very good ! This course help me a lot. Really appreciate ! ,"{'cours': ['course'], 'lot': ['lot']}"
1027,"Valuable and very well organized, I found it quite simple",{'valuabl': ['Valuable']}
1028,Very useful course,{'cours': ['course']}
1029,"Enjoyed the course!I learned bootstrap before from codeschool, but it wasn't as good as this course!","{'course!i': ['course!I'], 'bootstrap': ['bootstrap'], 'codeschool': ['codeschool'], 'cours': ['course']}"
1030,"The topic is overall well covered.The material are not easy to go through and do not reference well key knowledge area, specifically how to apply them.The exercises and the assignments could be largely improved the targets and the guidance are not always clear. Adding up on the same files instead having one file per exercice one learning key point does not help.","{'topic': ['topic'], 'materi': ['material'], 'knowledg area': ['knowledge area'], 'them.th exercis': ['them.The exercises'], 'assign': ['assignments'], 'target': ['targets'], 'guidanc': ['guidance'], 'file': ['files', 'file'], 'exercic': ['exercice'], 'point': ['point']}"
1031,Good Course,{'cours': ['Course']}
1032,It is a very useful course,{'cours': ['course']}
1033,Well Organized and very instructive. Thanks.,"{'organ': ['Organized'], 'thank': ['Thanks']}"
1034,"I really enjoyed the course, it was taught well and i had fun learning about bootstrap.","{'cours': ['course'], 'fun': ['fun'], 'bootstrap': ['bootstrap']}"
1035,Cool,{}
1036,Excellent course. Every week the professor made an incredible effort to make it easy. I highly recommend it.,"{'cours': ['course'], 'week': ['week'], 'professor': ['professor'], 'effort': ['effort']}"
1037,Nice class,{'class': ['class']}
1038,Nice lecture and good for starter to learn,{'lectur': ['lecture']}
1039,This course was an excellent introduction into Bootstrap. It was very useful to me. The instructor was very knowledgeable and presented the subject in a very intuitive and logic manner.,"{'cours': ['course'], 'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'instructor': ['instructor'], 'subject': ['subject'], 'manner': ['manner']}"
1040,Awesome Course y Must for all beginners!!!!,"{'cours y': ['Course y'], 'beginn': ['beginners']}"
1041,Great information and structure to this course. Easy to follow along and understand the concepts. I would not be able to do the same thing just by surfing the net. ,"{'inform': ['information'], 'structur': ['structure'], 'cours': ['course'], 'easi': ['Easy'], 'concept': ['concepts'], 'thing': ['thing']}"
1042,It is easy to start coding using the Bootstrap. This course provides most useful components of Bootstrap library and uses a real project to apply css and js libraries.,"{'bootstrap': ['Bootstrap'], 'cours': ['course'], 'compon': ['components'], 'bootstrap librari': ['Bootstrap library'], 'project': ['project'], 'js': ['js'], 'css librari': ['css libraries']}"
1043,Overall a good course,{'cours': ['course']}
1044,Good,{}
1045,Joggesh is a great instructor. He is very thorough in his lectures and his presentations.,"{'joggesh': ['Joggesh'], 'instructor': ['instructor'], 'present': ['presentations']}"
1046,Nice materials and trainers. Very useful,"{'materi': ['materials'], 'trainer': ['trainers']}"
1047,good.,{}
1048,I learned bootstrap from this course for the first time and now i'm a full time web developer and i'm still using the course videos to get my hand on some components of bootstraps.,"{'bootstrap': ['bootstrap', 'bootstraps'], 'cours': ['course'], 'time': ['time'], 'web develop': ['web developer'], 'video': ['videos'], 'hand': ['hand'], 'compon': ['components']}"
1049,Excellent contents!!!!!!!!!!!!!!!!!!!!,{'content': ['contents']}
1050,Very good. ,{}
1051,good course,{'cours': ['course']}
1052,"great course, great instructor ","{'cours': ['course'], 'instructor': ['instructor']}"
1053,great experience,{'experi': ['experience']}
1054,"i think the assignment of this course was very good and i think any one that did the assignment by himself ,have learned some good web dev skills ","{'assign': ['assignment'], 'cours': ['course'], 'web dev skill': ['web dev skills']}"
1055,Best course,{'cours': ['course']}
1056,Well defined and covered topics.,{'topic': ['topics']}
1057,Would have like it more if JQUERY section was covered in more depth covering more examples and features.,"{'jqueri section': ['JQUERY section'], 'depth': ['depth'], 'exampl': ['examples'], 'featur': ['features']}"
1058,good intro to bootstrap,{'intro': ['intro']}
1059,"First, the assignments always had poor instructions. It wasn't until grading time you would find out what the criteria are. After your assignment is submitted Secondly, there was no documentation help for the fact the Windows needs a webserver to run content in this section. Many versions of Windows can't do this Discovered resolved over many hours, when course content would not work.The actual course content was sparse not much to it other than Bootstrap bootstrap bootstrap. After how good the first course was how much ground it covered, this course was frustrating, poorly documented, and a disappointment.","{'assign': ['assignments', 'assignment'], 'instruct': ['instructions'], 'time': ['time'], 'criteria': ['criteria'], 'document help': ['documentation help'], 'fact': ['fact'], 'window': ['Windows'], 'webserv': ['webserver'], 'content': ['content'], 'section': ['section'], 'version': ['versions'], 'hour': ['hours'], 'cours content': ['course content'], 'bootstrap bootstrap bootstrap': ['Bootstrap bootstrap bootstrap'], 'cours': ['course'], 'ground': ['ground']}"
1060,Good course,{'cours': ['course']}
1061,The teacher is very good! He explains very well and the material is very carefully prepared. Great Course!,"{'teacher': ['teacher'], 'materi': ['material'], 'cours': ['Course']}"
1062,Really nice content. Great teacher,"{'content': ['content'], 'teacher': ['teacher']}"
1063,Great introduction to Bootstrap and responsive design.,"{'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'design': ['design']}"
1064,"That was a great introduction to Bootstrap 3. And a big plus for introducing bower and npm. However, it is still recommended to code a serious webpage yourself after finishing this course to solidify the elusive knowledge.","{'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'bower': ['bower'], 'npm': ['npm'], 'webpag': ['webpage'], 'cours': ['course'], 'knowledg': ['knowledge']}"
1065,Good course!,{'cours': ['course']}
1066,clear and comprehensive,{}
1067,Excellent course which give a detail concept of web Programming.,"{'cours': ['course'], 'detail concept': ['detail concept'], 'web program': ['web Programming']}"
1068,Excellent course,{'cours': ['course']}
1069,A very good course. If you want to learn about Front-End Web UI Frameworks and Tools then this is the best source for you. The instructor is so awesome and his teaching methods are very comprehensive.,"{'cours': ['course'], 'web ui framework': ['Web UI Frameworks'], 'tool': ['Tools'], 'sourc': ['source'], 'instructor': ['instructor'], 'teach method': ['teaching methods']}"
1070,Fantastic!,{}
1071,very practical,{}
1072, Great ,{'great': ['Great']}
1073,Really happy to getting know how bootstrap works. I have heard a lot about it but till this Course it was only magic for me.,"{'bootstrap': ['bootstrap'], 'lot': ['lot'], 'cours': ['Course']}"
1074,"Good content, and covered a lot in a short span of time","{'content': ['content'], 'lot': ['lot'], 'span': ['span'], 'time': ['time']}"
1075,Excellent introduction!,{'introduct': ['introduction']}
1076,Very good. Thank you,{}
1077,"Excellent course, get you working with Bootstrap very quickly and efficiently. ","{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
1078,good,{}
1079,I really grateful to the Coursera as well as The Hong-Kong University of Science and Technology for providing such an opportunity to learn great technologies.I am also thankful to Professor Jogesh Muppala for guiding us throughout the course. ,"{'coursera': ['Coursera'], 'hong-kong univers': ['Hong-Kong University'], 'technolog': ['Technology'], 'opportun': ['opportunity'], 'technologies.i': ['technologies.I'], 'professor jogesh muppala': ['Professor Jogesh Muppala'], 'cours': ['course']}"
1080,Excellent!!!,{'!!': ['!!']}
1081,Good lecture and assignment. Let me learn a lot of things.,"{'lectur': ['lecture'], 'assign': ['assignment'], 'lot': ['lot'], 'thing': ['things']}"
1082,"At times the homework requirements are not well-detailed, comparing to the grading instructions.","{'time': ['times'], 'homework requir': ['homework requirements'], 'grade instruct': ['grading instructions']}"
1083,like this course,{'cours': ['course']}
1084,Great course,{'cours': ['course']}
1085,Great course,{'cours': ['course']}
1086,Excelente thank you,{'excelent': ['Excelente']}
1087,great course,{'cours': ['course']}
1088,I love Muppala!!!,{'muppala': ['Muppala']}
1089,Excellent course and teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
1090,Very fun!,{'fun': ['fun']}
1091,excellent course and the Teacher is the best.,"{'cours': ['course'], 'teacher': ['Teacher']}"
1092,"Fairly disappointing compared to the first week of this course. The balance of instruction to exercise was very low. I also resent being sent to raw Bootstrap documentation; if I could have read that, I likely wouldn't be taking the course. It makes it frustrating to jump into the exercises when the course had 5-7 minutes of lectures, 15 minutes on the exercise and then an assignment on something new.Update I'm also impressed by Mr. Muppala taking feedback like a boss and blaming students for low reviews.","{'week': ['week'], 'cours': ['course'], 'balanc': ['balance'], 'instruct': ['instruction'], 'exercis': ['exercises', 'exercise'], 'bootstrap document': ['Bootstrap documentation'], 'minut': ['minutes'], 'assign': ['assignment'], 'mr. muppala': ['Mr. Muppala'], 'feedback': ['feedback'], 'boss': ['boss'], 'student': ['students'], 'review': ['reviews']}"
1093,"Nice courses, covering the fundamental knowledge for Bootstrap","{'cours': ['courses'], 'knowledg': ['knowledge'], 'bootstrap': ['Bootstrap']}"
1094,Great Course !!,{'cours': ['Course']}
1095,Well organized course.,{'cours': ['course']}
1096,Really useful. Thanks for everything.,"{'thank': ['Thanks'], 'everyth': ['everything']}"
1097,Good Professor. Very knowledgeable,{'professor': ['Professor']}
1098,The best way to understand Bootstrap was to do a hands-on project. Professor Jogesh Muppala has done an amazing work explaining it with the project work.,"{'way': ['way'], 'bootstrap': ['Bootstrap'], 'project': ['project'], 'professor jogesh muppala': ['Professor Jogesh Muppala'], 'work': ['work'], 'project work': ['project work']}"
1099,Top,{}
1100,"Good Overview of Bootstrap, its usage and frameworks. ","{'overview': ['Overview'], 'bootstrap': ['Bootstrap'], 'usag': ['usage'], 'framework': ['frameworks']}"
1101,Great course ! ,{'cours': ['course']}
1102,It nice to be building on one examples and see different ways to do it.,"{'exampl': ['examples'], 'way': ['ways']}"
1103,Excellent course and instructor. I just wish the Angular course had an option to do the exercises without purchasing the course.,"{'cours': ['course'], 'instructor': ['instructor'], 'option': ['option'], 'exercis': ['exercises']}"
1104,it was a nice course and i enjoyed with the learning ,"{'cours': ['course'], 'learn': ['learning']}"
1105,Nice and helpful course,{'cours': ['course']}
1106,"Finally I understood, how the bootstrap works! Thanks a lot!","{'bootstrap': ['bootstrap'], 'thank': ['Thanks'], 'lot': ['lot']}"
1107,"nice class, learnt a lot ","{'class': ['class'], 'lot': ['lot']}"
1108,Wonderful course and instructor!!,"{'cours': ['course'], 'instructor': ['instructor']}"
1109,Great course! I recommend it!,{'cours': ['course']}
1110,The best course !,{'cours': ['course']}
1111,The course helped a lot in making me grasp the basic understanding of bootstrap,"{'cours': ['course'], 'lot': ['lot'], 'understand': ['understanding'], 'bootstrap': ['bootstrap']}"
1112, excellent ,{}
1113,Mr Muppala is an amazing teacher and this course delivers the information you need on a need-to-know basis. ,"{'mr muppala': ['Mr Muppala'], 'teacher': ['teacher'], 'cours': ['course'], 'inform': ['information']}"
1114,Good course to begin with Bootstrap,"{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
1115,Excellent course. In my opinion the learning materials of the last week can be divided in two weeks.,"{'cours': ['course'], 'opinion': ['opinion'], 'learn materi': ['learning materials'], 'week': ['weeks', 'week']}"
1116,Great course to learn the fundamentals of bootstrap!,"{'cours': ['course'], 'fundament': ['fundamentals'], 'bootstrap': ['bootstrap']}"
1117,Very nice introduction. Very structured and good assignments.,"{'introduct': ['introduction'], 'assign': ['assignments']}"
1118,"Great professor, content and learn experience! I recommend it to everyone who is interested in the topic!","{'professor': ['professor'], 'content': ['content'], 'experi': ['experience'], 'everyon': ['everyone'], 'topic': ['topic']}"
1119,I like this course very much,{'cours': ['course']}
1120,very good course and awesome teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
1121,Best course for front-end developers!,"{'cours': ['course'], 'develop': ['developers']}"
1122,like this course very much. you will learn a lot,"{'cours': ['course'], 'lot': ['lot']}"
1123,"Great class, the professor has a rather interesting sense of humor which actually makes the whole experience more enjoyable. The assignments are challenging enough to make sure you learn, but are still doable within the allotted time. One recommendation from me is to use the same tools he uses in the videos such as Brackets as it becomes a bonus to get familiar with new development tools. ","{'class': ['class'], 'professor': ['professor'], 'sens': ['sense'], 'humor': ['humor'], 'experi': ['experience'], 'assign': ['assignments'], 'time': ['time'], 'recommend': ['recommendation'], 'tool': ['tools'], 'video': ['videos'], 'bracket': ['Brackets'], 'bonus': ['bonus'], 'develop tool': ['development tools']}"
1124,Anybody who wants to develop a basic understanding of bootstrap or node.js should take this course.,"{'anybodi': ['Anybody'], 'understand': ['understanding'], 'bootstrap': ['bootstrap'], 'node.j': ['node.js'], 'cours': ['course']}"
1125,Very interesting course and very pleasant Professor !,"{'cours': ['course'], 'professor': ['Professor']}"
1126,Fantastic course. It shows how we can leverage existing tools to build easily nice Front Ends,"{'cours': ['course'], 'leverag': ['leverage'], 'tool': ['tools'], 'front end': ['Front Ends']}"
1127,Course is well presented and is very easy to understand.,{'cours': ['Course']}
1128,Very useful course! I feel like I have a good idea of how to use Bootstrap and am using it in all of my projects right now.,"{'cours': ['course'], 'idea': ['idea'], 'bootstrap': ['Bootstrap'], 'project': ['projects']}"
1129,Like the instructor a lot and how the course has been designed.,"{'instructor': ['instructor'], 'lot': ['lot'], 'cours': ['course']}"
1130,"Great course, expand my knowledge and skills about bootstrap. Great excercise help me to understand the concept of bootstrap very well. Very recomended for who want to be a great website developer.","{'cours': ['course'], 'knowledg': ['knowledge'], 'skill': ['skills'], 'bootstrap': ['bootstrap'], 'excercis': ['excercise'], 'concept': ['concept'], 'websit develop': ['website developer']}"
1131,very good!,{}
1132,Expertly structured Course. Great learning experience.,"{'cours': ['Course'], 'great': ['Great'], 'experi': ['experience']}"
1133,could be better,{}
1134,I love the way the professor try to explain the concepts. I really did enjoy learning this course. I would definitely recommend this course!,"{'way': ['way'], 'professor': ['professor'], 'concept': ['concepts'], 'cours': ['course']}"
1135,"Excellent introduction to Bootstrap framework. The professor does a great job explaining the main features of Bootstrap and what you need to do to get started. Also introduces other web development tools such as node.js, npm, bower, less sass CSS preprocessors, etc.. ","{'introduct': ['introduction'], 'bootstrap framework': ['Bootstrap framework'], 'professor': ['professor'], 'job': ['job'], 'featur': ['features'], 'bootstrap': ['Bootstrap'], 'web develop tool': ['web development tools'], 'node.j': ['node.js'], 'npm': ['npm'], 'bower': ['bower'], 'sass css preprocessor': ['sass CSS preprocessors']}"
1136,useful course.,{'cours': ['course']}
