,comment,target
1963,"The detailed step by step class made me understood this course clearly. David made it easy for beginners to understand this course.In general, reviewing the classmate's assignment is definitely a great idea to learn from other's code and improve your coding skill.","{'step': ['step'], 'step class': ['step class'], 'cours': ['course'], 'david': ['David'], 'beginn': ['beginners'], 'course.in': ['course.In'], 'classmat': ['classmate'], 'assign': ['assignment'], 'idea': ['idea'], 'code': ['code'], 'skill': ['skill']}"
1964,David Rossiter is an excellent Instructor. He was very clear and precise. I learned a lot and as a result I purchased the series.,"{'david rossit': ['David Rossiter'], 'instructor': ['Instructor'], 'lot': ['lot'], 'result': ['result'], 'seri': ['series']}"
1965,Good course to teach you the basics ,"{'cours': ['course'], 'basic': ['basics']}"
1966,Great course!,{'cours': ['course']}
1967,Very nice introduction. Very structured and good assignments.,"{'introduct': ['introduction'], 'assign': ['assignments']}"
1968,This really helps me to learn the knowledge of making a webpage.,{'knowledg': ['knowledge']}
1969,Great work I must say. Very concise and straight to the point. Great job guys! ,"{'work': ['work'], 'point': ['point'], 'job guy': ['job guys']}"
1970,Was a great refresher for me ,{'refresh': ['refresher']}
1971,Nice introduction!,{'introduct': ['introduction']}
1972,"Great introduction to the basics of all three areas. It may feel easy if you have programming experience, but it will give you a good introduction to what's to come in the following courses.","{'introduct': ['introduction'], 'basic': ['basics'], 'area': ['areas'], 'program experi': ['programming experience'], 'cours': ['courses']}"
1973,Cool! A lot of great presented information!,"{'lot': ['lot'], 'inform': ['information']}"
1974,Lessons are really easy to understand. This course helped me understand what I needed to know to easily catch up with the next set of courses.,"{'lesson': ['Lessons'], 'cours': ['course', 'courses'], 'set': ['set']}"
1975,An interesting course to introduce the basic concepts of HTML. I had a background about HTML however I learned new things.,"{'cours': ['course'], 'concept': ['concepts'], 'html': ['HTML'], 'background': ['background'], 'thing': ['things']}"
1976,Excellent course! It was a great refresher for me on HTML and CSS. It has been a great and funny introduction to Javascript as well,"{'cours': ['course'], 'refresh': ['refresher'], 'html': ['HTML'], 'css': ['CSS'], 'introduct': ['introduction'], 'javascript': ['Javascript']}"
1977,"Gives you needed basics on HTML, CSS and JavaScript for the rest of the specialisation. However, could definitely expand the JS aspects a lot more. Explaining the type system, the prototype chain concepts, making us aware of what the language can and can not do. 1 to 2 more weeks would have been expected from this course.","{'basic': ['basics'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'rest': ['rest'], 'specialis': ['specialisation'], 'js aspect': ['JS aspects'], 'lot': ['lot'], 'type system': ['type system'], 'prototyp chain concept': ['prototype chain concepts'], 'languag': ['language'], 'week': ['weeks'], 'cours': ['course']}"
1978,Overall a good course!,{'cours': ['course']}
1979,Great!,{}
1980,done very well that even us novices could follow,{'us novic': ['us novices']}
1981,very good ,{}
1982,"This course is very effective to build up the basic foundation of HTML,CSS and JS.","{'cours': ['course'], 'foundat': ['foundation'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS']}"
1983,Good course,{'cours': ['course']}
1984,very clear and accessible,{}
1985,useful course.,{'cours': ['course']}
1986,Very clear and easy to understand.,{}
1987,"Fast and to the point. The way i like it. 3 weeks and you're set up to where you can get around in HTML, CSS and Java.","{'point': ['point'], 'way': ['way'], 'week': ['weeks'], 'html': ['HTML'], 'css': ['CSS']}"
1988,Excellent very good introduction especially recommended javascript,"{'introduct': ['introduction'], 'javascript': ['javascript']}"
1989,"One of the best course I have ever take, what I like the most is on assignment part. The lecturer give me a good instruction of assignment which helped me did it perfectly. Step by step, knowing that I need to develop these step by step logic required to solve the problems.","{'cours': ['course'], 'assign part': ['assignment part'], 'lectur': ['lecturer'], 'instruct': ['instruction'], 'assign': ['assignment'], 'step': ['Step', 'step'], 'step logic': ['step logic'], 'problem': ['problems']}"
1990,"The best course for absolute beginners, and also professionals who forgot to write javascript code without jquery! ","{'cours': ['course'], 'beginn': ['beginners'], 'profession': ['professionals'], 'code': ['code'], 'jqueri': ['jquery']}"
1991,Very efective course to start. ,{'cours': ['course']}
1992,Well organized course material. Detailed examples illustrates the concepts in a clear way.,"{'cours materi': ['course material'], 'exampl': ['examples'], 'concept': ['concepts'], 'way': ['way']}"
1993,Great teacher and an excellent intro to front end development.,"{'teacher': ['teacher'], 'intro': ['intro'], 'end develop': ['end development']}"
1994,Just excellent!!!,{}
1995,"Javascript &amp; HTML are covered nicely for a 3 week course &amp; enables us to learn anything new from the web on our own. The course lacks in the coverage of CSS Hence the 4 stars &amp; not 5 The final project was very nice &amp; interesting, so much so that I have been developing it further &amp; have added many more features to it.","{'javascript': ['Javascript'], 'html': ['HTML'], '3 week': ['3 week'], 'cours': ['course'], 'anyth': ['anything'], 'web': ['web'], 'coverag': ['coverage'], 'css': ['CSS'], 'star': ['stars'], 'project': ['project'], 'featur': ['features']}"
1996,"This course covered a lot of ground in only 3 weeks. It gave me the knowledge and confidence to create a JavaScript solution to a website problem shortly after I finished it. It is structured logically, with well-planned exercises that reinforce learning. ","{'cours': ['course'], 'lot': ['lot'], 'ground': ['ground'], 'week': ['weeks'], 'knowledg': ['knowledge'], 'confid': ['confidence'], 'javascript solut': ['JavaScript solution'], 'websit problem': ['website problem'], 'exercis': ['exercises'], 'learn': ['learning']}"
1997,Liked the class,{'class': ['class']}
1998,"A very good introduction class for the basics of web development. Don't expect to come out a full fledged Javascript programmer but it gives you the important parts of DOM manipulation. If you want to start with web development, go and check this class out. ","{'introduct class': ['introduction class'], 'basic': ['basics'], 'web develop': ['web development'], 'javascript programm': ['Javascript programmer'], 'part': ['parts'], 'dom manipul': ['DOM manipulation'], 'class': ['class']}"
1999,excelente curso,{}
2000,"Excellent course on the fundamental building blocks of the web. Even though I thought I knew these topics, I still learned some things I didn't know, and had fun doing so!","{'cours': ['course'], 'build block': ['building blocks'], 'web': ['web'], 'topic': ['topics'], 'thing': ['things'], 'fun': ['fun']}"
2001,Very basic and not especially much fun or challenging,{'fun': ['fun']}
2002,Good course to learn some basics. Skip it if you are at an intermediate level.,"{'cours': ['course'], 'basic': ['basics'], 'level': ['level']}"
2003,Excellent teacher and course material.,"{'teacher': ['teacher'], 'cours': ['course'], 'materi': ['material']}"
2004,Absolutely great!!,{}
2005,great,{}
2006,"A good course, the methods and pace was not good enough. I wonder if those new to these topics learnt anything","{'cours': ['course'], 'method': ['methods'], 'pace': ['pace'], 'topic': ['topics'], 'anyth': ['anything']}"
2007,"The course deserves to be registered and followed. It worth for newbies to learn these technologies HTML, CSS and JS. The course follows with lectures, practice questions and weekly assignment which make the learner keep interested during the course. Instructor is an Intelligent and Awesome personality. He teaches really very well.. Recommended for Newbies !!","{'cours': ['course'], 'newbi': ['newbies', 'Newbies'], 'technolog': ['technologies'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS'], 'practic question': ['practice questions'], 'assign': ['assignment'], 'learner': ['learner'], 'instructor': ['Instructor'], 'person': ['personality']}"
2008,G,{}
2009," Nice course! I've learnt a lot. Thank you, David. ","{'cours': ['course'], 'lot': ['lot'], 'david': ['David']}"
2010,A very good course and covers a wide range of topics especially in JavaScript.,"{'cours': ['course'], 'rang': ['range'], 'topic': ['topics'], 'javascript': ['JavaScript']}"
2011,Amazing online class and learning environment.,"{'class': ['class'], 'environ': ['environment']}"
2012,Great course,{'cours': ['course']}
2013,"I enjoyed the course to review my CSS HTML skills and get started on JavaScript. I would recommend this course if you have some preliminary experience. If you are completely new to these materials it might be worth doing an introductory course first, as this course is fast-paced and for a beginners many details might be missing. ","{'cours': ['course'], 'css html skill': ['CSS HTML skills'], 'javascript': ['JavaScript'], 'experi': ['experience'], 'materi': ['materials'], 'beginn': ['beginners'], 'detail': ['details']}"
2014,Good Intro to the front-end holy trinity!,"{'intro': ['Intro'], 'triniti': ['trinity']}"
2015,Great teach,{'great': ['Great']}
2016,"Great course, go strait to the point. You will learn the basics of Html CSS and Javascript with the smile. ","{'cours': ['course'], 'strait': ['strait'], 'point': ['point'], 'basic': ['basics'], 'html css': ['Html CSS'], 'javascript': ['Javascript'], 'smile': ['smile']}"
2017,very good course but it is kinda fast for new people ,"{'cours': ['course'], 'kinda': ['kinda'], 'peopl': ['people']}"
2018,"A nice introductory course, short but with a lot of stuff covered, good for busy people. I only miss some jquery introduction. Thanks professor David Rossiter.","{'cours': ['course'], 'lot': ['lot'], 'stuff': ['stuff'], 'peopl': ['people'], 'jqueri introduct': ['jquery introduction'], 'professor david rossit': ['professor David Rossiter']}"
2019,It's quite too simple even with no previous knowledge,{'knowledg': ['knowledge']}
2020,"The course is well designed and well presented. I wished for a bit more material on CSS and JavaScript. Perhaps, due to time constraints, there could be a separate course for looking at CSS and JavaScript at a more in-depth level.","{'cours': ['course'], 'bit': ['bit'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'time constraint': ['time constraints'], 'level': ['level']}"
